,index,group,subid,run,onset,condition,category,0,2,4,6,8,10,12,avg_logit,cond,reps
18140,18620,stress,ap154,1.0,329.2915,M-2,place,-0.416043802883,0.0145113192159,0.938683296547,-2.23497267889,-4.13933506451,-5.14077024104,-1.33765417741,-2.64409867197,M,2
18143,18623,stress,ap154,1.0,338.9545,CR-0,place,-5.59641408962,-1.42338867702,-0.982277612559,0.612498884037,-0.766852384173,-0.754243904928,0.48253740878,-0.472718754406,CR,0
18146,18626,stress,ap154,1.0,349.1816,sourcehit-2,place,-0.962695814822,0.425159813698,-0.0275145972038,3.11266495467,0.286995191659,-0.309050214048,-0.152583481445,0.765773833769,sourcehit,2
18149,18629,stress,ap154,1.0,359.6822,sourcehit-4,place,-0.828026207541,-0.652767733775,1.2443508109,1.88830095842,-0.206901580677,-0.177510722424,0.519360344081,0.687059866555,sourcehit,4
18152,18644,stress,ap154,1.0,409.3193,itemhit_lo-4,place,2.91933661371,2.84210521746,1.54989431034,0.0572282920342,-0.301805035045,-0.884698912648,0.957065944117,0.10515466367,itemhit_lo,4
18155,18650,stress,ap154,2.0,0.0044,CR-0,place,1.41392857835,1.28016598655,-0.22832237999,-1.79490797617,0.0385706604042,0.926739505756,-1.62647090774,-0.2644800475,CR,0
18158,18653,stress,ap154,2.0,11.3992,M-4,place,1.06058804291,-1.43619639029,-1.14192910524,-1.08734784324,-2.28654957528,-3.77723280695,-2.16042263757,-2.07326483268,M,4
18161,18656,stress,ap154,2.0,20.6798,FA-0,place,-3.70429932534,-1.9599862062,-2.09412314415,-2.12530347483,-0.449723384663,0.608526376693,-0.578095741012,-1.01515590674,FA,0
18164,18659,stress,ap154,2.0,31.2783,itemhit_lo-4,place,0.819835312708,-0.479394267308,-0.729687437054,0.908505522973,-3.13440923175,-3.04188434972,0.0627779192175,-1.49936887389,itemhit_lo,4
18167,18662,stress,ap154,2.0,50.3494,CR-0,place,0.0623862039642,-2.79599099,1.06259438703,-0.23418188228,1.84777228017,7.18703033478,4.86529060673,2.46580377993,CR,0
18170,18665,stress,ap154,2.0,62.0588,FA-0,place,5.76685253581,2.0360034357,0.563805292688,0.190519812027,2.53917577868,3.03541174217,2.87949005607,1.58222815639,FA,0
18173,18668,stress,ap154,2.0,72.4626,M-2,place,3.31822175859,3.4775305175,2.02167719355,2.10095225293,2.26359051166,-1.926190846,-1.50114918615,1.11500727803,M,2
18176,18671,stress,ap154,2.0,82.5974,sourcemiss_hi-4,place,-1.77967051962,-0.848497634787,0.629745496832,4.09854001996,4.82549970298,2.87632115623,0.0329411045747,3.107526594,sourcemiss_hi,4
18179,18674,stress,ap154,2.0,93.1812,CR-0,place,3.14543807519,0.2419104049,-2.01928398559,-2.10694659881,-0.0293589711315,-0.187745445084,-1.5399897552,-1.08583375015,CR,0
18182,18677,stress,ap154,2.0,105.5391,FA-0,place,-1.0841323712,-1.57544491784,-2.49071040584,-3.58461205376,-2.52378179965,-2.75075446376,-0.823870035005,-2.83746468075,FA,0
18185,18680,stress,ap154,2.0,117.5127,CR-0,place,0.0825923519548,0.828947070786,2.51973231786,1.23483926178,0.0694641696714,-0.229079967772,0.995363057542,0.898738945385,CR,0
18188,18683,stress,ap154,2.0,136.6094,M-2,place,-1.09444156019,0.68624649086,-0.342302083989,0.931568065091,1.25746741121,-1.41053962131,-2.66528164059,0.109048442751,M,2
18191,18686,stress,ap154,2.0,146.399,M-2,place,-1.17989769748,-2.39246171662,-0.0500294391965,-2.36812567521,-2.62294403836,1.88727648542,1.22906966806,-0.788455666837,M,2
18194,18689,stress,ap154,2.0,155.9678,CR-0,place,-3.64204565801,1.87649715527,2.38253420035,0.908352235345,2.28270927863,3.80113913389,1.40467473857,2.34368371205,CR,0
18197,18692,stress,ap154,2.0,165.9276,itemhit_lo-4,place,4.22570756727,1.72063389166,3.183714564,1.51124193635,0.17696685544,1.75319142539,1.01460215492,1.65627869529,itemhit_lo,4
18200,18695,stress,ap154,2.0,176.6682,M-2,place,1.79341016926,2.0932327505,2.42111458028,1.26909684155,1.74096852969,1.90620038472,2.54926967886,1.83434508406,M,2
18203,18698,stress,ap154,2.0,186.451,itemhit_lo-4,place,2.0886928842,2.71096052636,1.42777412759,4.38774017659,2.47436953197,-1.21984541566,-3.16121332032,1.76750960512,itemhit_lo,4
18206,18701,stress,ap154,2.0,196.4692,sourcehit-2,place,-0.941122429867,-2.67180189587,1.28935349608,2.1145379323,-1.48680088791,-0.412301784047,0.571290349202,0.376197189106,sourcehit,2
18209,18704,stress,ap154,2.0,207.6865,itemhit_lo-4,place,-0.338039989117,0.850686680181,0.0726305771695,-2.20306731953,-4.20737488931,-4.13663533052,-1.13351112043,-2.61861174055,itemhit_lo,4
18212,18707,stress,ap154,2.0,216.7739,itemhit_lo-4,place,-3.8642596349,-0.633182786679,-0.557375330529,-1.27472842166,0.0667805230324,-2.64763562155,-2.90455822038,-1.10323971268,itemhit_lo,4
18215,18710,stress,ap154,2.0,226.4375,sourcehit-4,place,-2.40521672376,-2.60259678289,-3.49152377576,-3.39853130769,-2.29820936471,-3.16018363591,-2.16392172604,-3.08711202102,sourcehit,4
18218,18713,stress,ap154,2.0,236.6649,sourcehit-4,place,-2.99338623518,-1.9184346805,-2.89950539992,-3.67590474358,-3.64038539315,-2.38629147667,-3.13343188103,-3.15052175333,sourcehit,4
18221,18716,stress,ap154,2.0,245.842,itemhit_lo-4,place,-5.11022457425,-2.4940011618,-2.04144775292,-1.74943806998,0.350583755784,-0.127802281624,-0.368105552018,-0.892026087185,itemhit_lo,4
18224,18719,stress,ap154,2.0,256.8684,CR-0,place,0.0861325279361,-0.721240515441,-1.38896419854,-2.79128626797,0.420356702066,2.46776709849,-0.597245643471,-0.323031666488,CR,0
18227,18722,stress,ap154,2.0,266.2725,M-2,place,2.81874775953,-0.25753916798,-2.69520839041,-0.674239347734,2.47033376231,0.661296075768,-1.85590113194,-0.0594544750165,M,2
18230,18725,stress,ap154,2.0,276.7719,CR-0,place,0.911335107761,-1.39934308122,-6.17213310592,-3.26412869753,-0.679885474805,-1.76330458984,-0.878269360102,-2.96986296702,CR,0
18233,18728,stress,ap154,2.0,286.4908,sourcehit-2,place,-1.6521414846,-0.168633937582,-1.80093173351,-0.0500992373044,0.0540157628682,2.82105972399,2.64957676407,0.256011129011,sourcehit,2
18236,18731,stress,ap154,2.0,295.6214,M-4,place,-1.00597020655,2.56974055721,3.82555715385,3.45007100919,-0.0580886153865,-1.31303713023,-1.72692509579,1.47612560436,M,4
18239,18734,stress,ap154,2.0,305.4062,CR-0,place,-1.42195245442,-1.17382166197,3.52040564573,3.74093120086,2.63682676833,1.08110453502,-3.39485162383,2.74481703748,CR,0
18242,18737,stress,ap154,2.0,314.8265,M-2,place,1.09979136484,-2.91606633719,-1.67139652338,-4.40467201979,-1.99088870421,-1.7615911965,0.295720622789,-2.45713711097,M,2
18245,18740,stress,ap154,2.0,327.1791,itemhit_lo-2,place,1.52609272516,2.03637075451,0.786795610869,-3.41440200832,-9.20335990332,-4.36974055813,-6.84833116503,-4.05017671473,itemhit_lo,2
18248,18746,stress,ap154,2.0,350.1271,CR-0,place,2.05555996126,-3.32898308992,-5.18818021413,1.78316423156,5.23330115906,6.02328927292,4.15262220445,1.96289361235,CR,0
18251,18749,stress,ap154,2.0,359.5746,itemhit_lo-4,place,4.36757475194,6.31426845641,5.0570802886,5.68346913852,5.73395729437,4.22996363804,6.57056822898,5.17611758988,itemhit_lo,4
18254,18752,stress,ap154,2.0,368.7831,sourcehit-4,place,4.61880203867,7.08303347432,6.19965110413,5.05529159285,6.38361201035,7.32909448046,9.61085085745,6.24191229695,sourcehit,4
18257,18755,stress,ap154,2.0,378.0868,M-2,place,7.66274402993,10.1659510921,7.24198303344,5.26007811071,1.67763644842,-2.54226837934,-3.79920066614,2.90935730331,M,2
18260,18758,stress,ap154,2.0,388.2132,itemhit_lo-2,place,-2.41512562536,-3.35263242373,-8.69968668176,-6.52416640337,-4.9468093061,-7.2742481446,-6.28843509889,-6.86122763396,itemhit_lo,2
18263,18761,stress,ap154,2.0,398.165,sourcehit-4,place,-7.04736451224,-6.12602100942,-3.56780774206,-4.69401722623,-7.67134189181,-7.95121229649,-6.01560798909,-5.97109478915,sourcehit,4
18266,18764,stress,ap154,2.0,408.8463,sourcehit-2,place,-7.81742692472,-5.74571503838,-3.81802776646,-3.54159733496,-4.80686797109,-4.6094238976,-1.7697445526,-4.19397924253,sourcehit,2
18269,18767,stress,ap154,2.0,418.561,CR-0,place,-4.2579995016,-1.41031445798,0.432611844942,0.678825960442,2.69782209401,1.74494175557,4.71190174513,1.38855041374,CR,0
18272,18770,stress,ap154,3.0,0.0059,sourcemiss_hi-4,place,-2.99752433647,-2.08995607678,-3.72983953049,-0.607390985568,-0.872009087661,-1.6072877972,-3.67763847196,-1.70413185023,sourcemiss_hi,4
18275,18773,stress,ap154,3.0,9.1638,CR-0,place,-1.27671407172,-1.23275959347,-3.47280513463,-2.77663584423,-1.64734608325,3.7360671169,1.11268993262,-1.0401799863,CR,0
18278,18776,stress,ap154,3.0,39.4358,sourcehit-4,place,-1.26769467265,0.165859462602,0.558862758883,3.07538917166,-4.30184618609,-0.64126062419,0.83404670354,-0.327213719934,sourcehit,4
18281,18779,stress,ap154,3.0,51.7947,sourcehit-4,place,0.684906123008,-1.32559177504,-0.801351134339,1.55284633633,1.31531503603,2.21939775523,-0.915571669097,1.07155199831,sourcehit,4
18284,18782,stress,ap154,3.0,62.8203,sourcehit-4,place,-0.995463579694,-0.240289185643,-2.13028414143,0.351018064901,-0.193503168188,2.87867563603,0.729585950165,0.226476597828,sourcehit,4
18287,18785,stress,ap154,3.0,72.6012,CR-0,place,3.02512411465,0.738341490841,1.07650290767,0.700868079456,2.0067863759,0.885493502341,-0.722943289292,1.16741271634,CR,0
18290,18788,stress,ap154,3.0,81.811,sourcehit-4,place,1.26957419769,1.06962545964,0.667660967484,0.779716398018,1.04680228961,3.61835930979,1.00200619728,1.52813474123,sourcehit,4
18293,18791,stress,ap154,3.0,91.6492,CR-0,place,3.78132081524,0.942905822367,1.53508185716,0.935105168196,1.505953158,2.71646428387,5.06518437783,1.67315111681,CR,0
18296,18794,stress,ap154,3.0,101.3649,itemhit_lo-2,place,2.81176276525,5.24395060141,3.09408033094,1.08673351587,-2.19511566722,0.919267984001,-1.8235108617,0.726241540898,itemhit_lo,2
18299,18800,stress,ap154,3.0,121.8832,FA-0,place,4.74168385931,1.90074398631,1.26569896572,-1.86535393763,-0.750535125941,-1.66221978371,-1.08151631738,-0.75310247039,FA,0
18302,18803,stress,ap154,3.0,133.18,sourcehit-4,place,-1.53170418727,-2.085408074,0.0736277712067,0.884118321295,0.703360308764,-1.09418465599,3.03231832983,0.141730436319,sourcehit,4
18305,18806,stress,ap154,3.0,143.7616,CR-0,place,-1.08416984365,2.97614106438,1.74942268055,-0.0112537377616,-0.518748897607,1.11186016629,3.88027981856,0.582820052868,CR,0
18308,18809,stress,ap154,3.0,152.939,CR-0,place,1.0959679184,3.93618308365,0.298227937173,-0.202930690584,-2.07686418595,-0.837433063557,1.60249411921,-0.70475000073,CR,0
18311,18815,stress,ap154,3.0,175.2467,sourcehit-4,place,-2.44281176519,-3.37461603131,-4.25669686287,-1.99639528013,-3.0142376653,-6.25244938141,-4.62541517196,-3.87994479743,sourcehit,4
18314,18818,stress,ap154,3.0,184.9669,CR-0,place,-6.30278530207,-4.89698170721,-3.74808165412,-2.34104904261,-2.47383685388,-1.66276613604,-3.61016804839,-2.55643342166,CR,0
18317,18821,stress,ap154,3.0,194.1208,sourcehit-4,place,-1.55456760259,-3.88283017213,-0.843681721733,-0.208608810189,1.10227721757,-0.114868728863,-1.55474177012,-0.0162205108037,sourcehit,4
18320,18824,stress,ap154,3.0,203.5692,CR-0,place,1.40185528665,0.197771357702,-1.2126602055,-0.502623685227,-0.844128408465,-0.651483349723,0.442968318449,-0.802723912229,CR,0
18323,18827,stress,ap154,3.0,213.5214,itemhit_lo-4,place,-0.579799848294,0.275897341179,2.94509514604,5.34497341108,2.63011515844,0.116212319611,1.80211624196,2.75909900879,itemhit_lo,4
18326,18830,stress,ap154,3.0,225.4941,CR-0,place,1.63871336951,3.24065413814,5.58244899762,6.36831141317,7.98551273501,7.84483057948,5.63509017566,6.94527593132,CR,0
18329,18833,stress,ap154,3.0,236.7099,FA-0,place,5.50453291946,1.43389281599,0.418133905692,-1.64747145683,-4.15635990333,-6.38045724317,-8.42102914052,-2.94153867441,FA,0
18332,18836,stress,ap154,3.0,249.0646,sourcehit-4,place,-8.54628833604,-3.35153132888,-2.57671954017,-1.72394782366,0.823958376211,0.0188854039214,1.6120652235,-0.864455895924,sourcehit,4
18335,18839,stress,ap154,3.0,258.7281,sourcehit-2,place,0.132679079882,1.37992811655,0.537812760109,1.59800015139,1.9720793463,-0.459743471016,-1.18000327328,0.912037196696,sourcehit,2
18338,18842,stress,ap154,3.0,268.1319,itemhit_lo-2,place,-0.536079289301,-1.30677593372,-1.15510900702,-0.707814725104,-0.66777512253,0.327867451448,-2.68898724759,-0.550707850801,itemhit_lo,2
18341,18845,stress,ap154,3.0,277.2209,sourcehit-4,place,-1.18513689779,0.30265174366,-1.45207825728,-1.96280638775,-1.30818671382,0.93769193385,2.96682300767,-0.94634485625,sourcehit,4
18344,18848,stress,ap154,3.0,287.3568,itemhit_lo-2,place,0.838902443234,2.89161402254,4.63422979925,0.422668923299,-3.42069367728,-2.13821124,-0.340871530282,-0.125501548683,itemhit_lo,2
18347,18851,stress,ap154,3.0,297.1405,M-2,place,-2.25671479638,-0.564953287273,0.687885638996,0.209190400569,1.69424622248,0.16619456422,0.25513420575,0.689379206566,M,2
18350,18854,stress,ap154,3.0,307.0826,CR-0,place,0.109523047918,-0.166653184008,-0.385069005744,-2.42335332672,-1.40215930972,-3.15584815274,0.59179276476,-1.84160744873,CR,0
18353,18857,stress,ap154,3.0,317.2073,M-4,place,-3.32898464184,0.387234284046,-1.0933724044,0.796064905608,-0.938007898802,-0.00822925354796,0.424307149336,-0.310886162785,M,4
18356,18860,stress,ap154,3.0,327.8894,sourcehit-2,place,-0.163396296389,0.317857944336,3.25097548202,-0.738269902123,-5.63746004337,-11.082553557,-6.91611833774,-3.55182700512,sourcehit,2
18359,18863,stress,ap154,3.0,337.8507,itemhit_lo-2,place,-11.2584522813,-7.06498524663,6.06085422787,3.43544442981,5.81831920402,-0.274066523109,-4.16784802662,3.76013783465,itemhit_lo,2
18362,18866,stress,ap154,3.0,346.9956,M-4,place,-0.492686839921,-4.56875350542,-0.785249313524,-1.61328915893,-5.59752543247,-4.37422541339,-3.53209540581,-3.09257232958,M,4
18365,18869,stress,ap154,3.0,356.7889,itemhit_lo-2,place,-4.30289676649,-3.83930184014,-2.37993778455,0.311127915101,0.583833702883,2.09992776428,3.69661086398,0.153737899429,itemhit_lo,2
18368,18872,stress,ap154,3.0,367.1903,sourcehit-4,place,2.31336439225,3.72777213732,3.35142560425,5.94882871716,3.83390121442,2.50316429407,6.40279689497,3.90932995747,sourcehit,4
18371,18875,stress,ap154,3.0,378.5557,M-2,place,6.37848694413,1.88168593807,0.66143549893,1.12511258077,6.58852424529,4.34799400179,-0.790462544348,3.18076658169,M,2
18374,18878,stress,ap154,3.0,388.7824,CR-0,place,4.54407648501,-0.961980728591,-0.920520603586,-1.59699150705,-3.62813386676,-0.703223021981,0.452960667516,-1.71221724984,CR,0
18377,18881,stress,ap154,3.0,400.4337,sourcehit-2,place,0.43747413565,,3.39474193461,0.822905996225,1.12069777784,1.37434517823,1.54708165094,1.67817272173,sourcehit,2
18380,18887,stress,ap154,3.0,421.0985,itemhit_lo-2,place,-3.69945758539,-6.20264941085,-6.74975420749,-5.96685373083,-5.68085877533,-5.00229397279,-2.44185116282,-5.84994017161,itemhit_lo,2
18383,18890,stress,ap154,4.0,0.0054,M-4,place,-0.666659462117,0.591379937725,0.518196208723,1.14412767173,-1.30627207387,1.29125502246,-1.10541134872,0.411826707261,M,4
18386,18893,stress,ap154,4.0,12.3884,itemhit_lo-4,place,-0.604731360818,-1.29582752816,-2.50611914087,-3.26456634139,-0.65578407391,4.13215415415,0.334887942926,-0.573578850505,itemhit_lo,4
18389,18896,stress,ap154,4.0,21.8073,itemhit_lo-2,place,-1.01940632942,5.71101457439,1.69414081382,-2.24888416971,-2.12689515144,-0.245542998548,3.88124467565,-0.731795376469,itemhit_lo,2
18392,18899,stress,ap154,4.0,33.0231,itemhit_lo-4,place,3.08214606477,2.04917826683,-0.428776320289,0.328953471687,0.988493729557,0.293190927017,3.29686738436,0.295465451993,itemhit_lo,4
18395,18902,stress,ap154,4.0,43.5247,sourcehit-4,place,0.268997504621,3.19806779298,0.320446898588,2.01149245744,-3.25154250372,-0.780717845242,-2.35685513203,-0.425080248233,sourcehit,4
18398,18905,stress,ap154,4.0,53.2405,sourcehit-4,place,-0.879173003997,-2.55555990359,-0.294848368328,-3.34055150929,-2.4174651347,-3.93864750779,-5.15672080283,-2.49787813003,sourcehit,4
18401,18908,stress,ap154,4.0,62.3933,sourcemiss_hi-4,place,-4.11169070524,-5.5168631946,-5.03520274673,0.453124523482,2.34140500499,0.401627762728,-1.33807237082,-0.459761363883,sourcemiss_hi,4
18404,18911,stress,ap154,4.0,71.5246,M-4,place,1.26038188157,0.785767026486,0.272608183956,1.64029687506,0.576774218594,0.537523699712,-1.86011751071,0.756800744331,M,4
18407,18914,stress,ap154,4.0,82.1228,CR-0,place,-1.9130159098,-2.91906029911,-4.43808766854,-3.29618273675,-2.63340444772,-2.03755275956,2.63161449459,-3.10130690314,CR,0
18410,18917,stress,ap154,4.0,94.0957,CR-0,place,1.31870994637,0.576678181803,0.650422483242,-2.50211191277,-3.96383443451,-1.00414571414,-2.30599765861,-1.70491739454,CR,0
18413,18920,stress,ap154,4.0,104.323,sourcehit-4,place,-1.04149876573,-2.41619433243,0.140014402735,5.77197412209,1.71109621169,2.05745240269,-0.159701860557,2.4201342848,sourcehit,4
18416,18923,stress,ap154,4.0,113.6286,CR-0,place,1.00544919605,2.85560332259,1.31935623931,0.631238507321,-3.43807839691,-1.2453914927,2.44645351936,-0.683218785745,CR,0
18419,18926,stress,ap154,4.0,123.4132,itemhit_lo-2,place,-1.39462821199,2.34772128896,0.410081641138,0.0312738656864,-0.106312958615,0.693535437248,2.69056215268,0.257144496364,itemhit_lo,2
18422,18929,stress,ap154,4.0,133.8147,sourcehit-4,place,0.744801862528,2.55725123304,3.85346396553,3.90771634409,2.906660004,4.12455290549,3.04245720463,3.69809830478,sourcehit,4
18425,18932,stress,ap154,4.0,143.7655,CR-0,place,4.22630050975,2.89285135909,-1.54892060217,-0.542270330683,-0.125575046683,0.464843682995,0.140349709464,-0.437980574135,CR,0
18428,18935,stress,ap154,4.0,153.8902,FA-0,place,0.438302333316,0.169845526572,0.710068926366,0.141418011942,1.41813230779,-1.12512787003,1.19480675675,0.286122844017,FA,0
18431,18938,stress,ap154,4.0,164.5728,itemhit_lo-4,place,0.863357301664,0.417250443027,1.37133341035,2.6105055572,2.01598511164,1.90181180806,-0.185392408847,1.97490897181,itemhit_lo,4
18434,18941,stress,ap154,4.0,175.5978,itemhit_lo-2,place,1.88366243366,-0.310833317396,-2.46708105604,-1.90375302896,-2.44655462923,-5.12849214667,-6.58147711,-2.98647021523,itemhit_lo,2
18437,18944,stress,ap154,4.0,184.8816,M-2,place,-5.12108518327,-6.85479988784,-4.10568751361,-1.80741596652,0.156428783436,-0.143069515914,-1.26695059391,-1.47493605315,M,2
18440,18947,stress,ap154,4.0,194.3296,sourcemiss_hi-2,place,-0.209939004215,-1.40514896938,1.99126518238,2.84045005272,4.64322045924,0.56279960405,1.05423645533,2.5094338246,sourcemiss_hi,2
18443,18950,stress,ap154,4.0,203.507,itemhit_lo-2,place,2.74482885704,0.967447422097,2.28439233168,3.53056422922,-0.146486261096,-0.986224852705,3.38763942023,1.17056136177,itemhit_lo,2
18446,18953,stress,ap154,4.0,213.1693,CR-0,place,-1.07493292306,3.21804416498,3.35258272757,-2.58628203426,-0.760610968862,-0.0942010055735,-2.16871945842,-0.0221278202814,CR,0
18449,18956,stress,ap154,4.0,223.1307,M-2,place,-0.0641203300267,-2.63383946986,3.59218623649,0.438130101901,0.787971465697,0.564879915259,-2.86563387926,1.34579192984,M,2
18452,18959,stress,ap154,4.0,244.3683,CR-0,place,-4.02619970228,-9.12672594712,-8.11331549348,-5.70381797693,-1.64146126349,-1.42491692539,-2.18393235654,-4.22087791482,CR,0
18455,18962,stress,ap154,4.0,254.9516,sourcemiss_hi-4,place,-1.38631925069,-2.23196554139,-1.2149323485,-1.21315138572,3.29575049512,0.558498663445,-2.06914240732,0.356541356086,sourcemiss_hi,4
18458,18965,stress,ap154,4.0,265.0878,sourcemiss_hi-2,place,0.567143594093,-2.18843153806,0.253216804609,-1.49599174665,-4.00832866522,-4.52654553185,-1.14533448265,-2.44441228478,sourcemiss_hi,2
18461,18968,stress,ap154,4.0,274.6536,CR-0,place,-4.73006076394,-1.36843751478,-2.61601068353,-0.699548917913,3.19677529116,2.83220514918,2.20502621775,0.678355209724,CR,0
18464,18971,stress,ap154,4.0,284.4907,M-2,place,2.71888862405,2.11799079835,-2.82639847327,-2.68617468646,-2.63288385328,-1.58699198699,-2.63004848944,-2.43311225,M,2
18467,18980,stress,ap154,4.0,317.6213,FA-0,place,-0.0687432578254,-0.998531659671,0.495133606112,2.43182269615,0.426823382818,-3.25216307633,-0.472335128529,0.0254041521875,FA,0
