,run,trial,onset,duration,cond,subcond,resp,acc,respRT,subid,group,duration_adj,onset_adj
8169,2,118,277.6776,1.3232,face,female,female,1,0.3024,loc157,stress,0.3232,265.6776
8170,2,119,279.1783,1.322,face,female,female,1,0.5675,loc157,stress,0.322,267.1783
8171,2,120,280.678,1.3232,face,male,male,1,0.2912,loc157,stress,0.3232,268.678
8173,2,122,292.764,1.2368,place,indoor,indoor,1,0.8536,loc157,stress,0.2368,280.764
8174,2,123,294.265,1.2351,place,outdoor,indoor,0,0.6518,loc157,stress,0.2351,282.265
8175,2,124,295.7651,1.2351,place,outdoor,outdoor,1,0.9369,loc157,stress,0.2351,283.7651
8176,2,125,297.1834,1.3175,place,outdoor,outdoor,1,0.915,loc157,stress,0.3175,285.1834
8177,2,126,298.6836,1.3166,place,outdoor,indoor,0,0.5785,loc157,stress,0.3166,286.6836
8178,2,127,300.1833,1.318,place,indoor,indoor,1,0.715,loc157,stress,0.318,288.1833
8179,2,128,301.6873,1.3134,place,indoor,indoor,1,0.9022,loc157,stress,0.3134,289.6873
8180,2,129,303.1843,1.3168,place,indoor,indoor,1,0.6698,loc157,stress,0.3168,291.1843
8181,2,130,304.686,1.3149,place,indoor,indoor,1,0.6087,loc157,stress,0.3149,292.686
8182,2,131,306.1865,1.3137,place,outdoor,outdoor,1,0.5671,loc157,stress,0.3137,294.1865
8184,1,1,12.0063,1.4952,place,outdoor,NR,0,999.5,loc159,stress,0.4952,0.0063
8185,1,2,13.6921,1.3087,place,indoor,NR,0,999.5,loc159,stress,0.3087,1.6921
8186,1,3,15.0297,1.4711,place,indoor,outdoor,0,0.3361,loc159,stress,0.4711,3.0297
8187,1,4,16.5307,1.4696,place,indoor,outdoor,0,0.4212,loc159,stress,0.4696,4.5307
8188,1,5,18.0301,1.4702,place,outdoor,outdoor,1,0.3614,loc159,stress,0.4702,6.0301
8189,1,6,19.531,1.4698,place,outdoor,indoor,0,0.4112,loc159,stress,0.4698,7.531
8190,1,7,21.0316,1.4688,place,indoor,indoor,1,0.3726,loc159,stress,0.4688,9.0316
8191,1,8,22.5327,1.4688,place,indoor,outdoor,0,0.4052,loc159,stress,0.4688,10.5327
8192,1,9,24.0337,1.4666,place,outdoor,indoor,0,0.418,loc159,stress,0.4666,12.0337
8193,1,10,25.5336,1.4677,place,outdoor,outdoor,1,0.4327,loc159,stress,0.4677,13.5336
8195,1,12,37.5505,1.4504,object,natural,NR,0,999.5,loc159,stress,0.4504,25.5505
8196,1,13,39.0504,1.4513,object,manmade,natural,0,0.4062,loc159,stress,0.4513,27.0504
8197,1,14,40.538,1.4631,object,manmade,natural,0,0.3794,loc159,stress,0.4631,28.538
8198,1,15,42.0371,1.4641,object,natural,manmade,0,0.4526,loc159,stress,0.4641,30.0371
8199,1,16,43.5378,1.4631,object,natural,manmade,0,0.509,loc159,stress,0.4631,31.5378
8200,1,17,45.0392,1.461,object,natural,manmade,0,0.3512,loc159,stress,0.461,33.0392
8201,1,18,46.5382,1.4624,object,manmade,manmade,1,0.553,loc159,stress,0.4624,34.5382
8202,1,19,48.0392,1.4618,object,manmade,natural,0,0.3916,loc159,stress,0.4618,36.0392
8203,1,20,49.5401,1.4607,object,manmade,manmade,1,0.3853,loc159,stress,0.4607,37.5401
8204,1,21,51.0403,1.4608,object,natural,manmade,0,0.3685,loc159,stress,0.4608,39.0403
8206,1,23,63.0592,1.4417,object,manmade,natural,0,0.515,loc159,stress,0.4417,51.0592
8207,1,24,64.56,1.441,object,manmade,manmade,1,0.6018,loc159,stress,0.441,52.56
8208,1,25,66.044,1.4569,object,natural,natural,1,0.4026,loc159,stress,0.4569,54.044
8209,1,26,67.5433,1.4577,object,manmade,natural,0,0.3636,loc159,stress,0.4577,55.5433
8210,1,27,69.044,1.4562,object,natural,natural,1,0.3467,loc159,stress,0.4562,57.044
8211,1,28,70.5435,1.4579,object,manmade,manmade,1,0.3976,loc159,stress,0.4579,58.5435
8212,1,29,72.0461,1.4543,object,natural,manmade,0,0.4048,loc159,stress,0.4543,60.0461
8213,1,30,73.5453,1.4548,object,natural,natural,1,0.4142,loc159,stress,0.4548,61.5453
8214,1,31,75.0459,1.4546,object,natural,natural,1,0.4111,loc159,stress,0.4546,63.0459
8215,1,32,76.5462,1.4546,object,manmade,manmade,1,0.5242,loc159,stress,0.4546,64.5462
8217,1,34,88.5685,1.4318,face,female,male,0,0.5626,loc159,stress,0.4318,76.5685
8218,1,35,90.0689,1.4314,face,male,NR,0,999.5,loc159,stress,0.4314,78.0689
8219,1,36,91.5491,1.451,face,male,male,1,0.3844,loc159,stress,0.451,79.5491
8220,1,37,93.0487,1.4526,face,female,female,1,0.3967,loc159,stress,0.4526,81.0487
8221,1,38,94.551,1.4494,face,male,male,1,0.3834,loc159,stress,0.4494,82.551
8222,1,39,96.0502,1.4507,face,male,male,1,0.5502,loc159,stress,0.4507,84.0502
8223,1,40,97.5511,1.4503,face,female,female,1,0.2819,loc159,stress,0.4503,85.5511
8224,1,41,99.0523,1.4484,face,female,male,0,0.5426,loc159,stress,0.4484,87.0523
8225,1,42,100.5529,1.4476,face,male,male,1,0.3927,loc159,stress,0.4476,88.5529
8226,1,43,102.0565,1.4436,face,female,female,1,0.3404,loc159,stress,0.4436,90.0565
8228,1,45,114.0784,1.4231,object,manmade,manmade,1,0.6843,loc159,stress,0.4231,102.0784
8229,1,46,115.5806,1.4208,object,manmade,natural,0,0.5984,loc159,stress,0.4208,103.5806
8230,1,47,117.0565,1.4437,object,natural,NR,0,999.5,loc159,stress,0.4437,105.0565
8231,1,48,118.5556,1.4452,object,manmade,natural,0,0.5715,loc159,stress,0.4452,106.5556
8232,1,49,120.0575,1.4431,object,natural,natural,1,0.5176,loc159,stress,0.4431,108.0575
8233,1,50,121.5576,1.4432,object,manmade,manmade,1,0.3831,loc159,stress,0.4432,109.5576
8234,1,51,123.0576,1.4438,object,natural,natural,1,0.4292,loc159,stress,0.4438,111.0576
8235,1,52,124.5592,1.4414,object,natural,NR,0,999.5,loc159,stress,0.4414,112.5592
8236,1,53,126.0586,1.4426,object,manmade,manmade,1,0.4378,loc159,stress,0.4426,114.0586
8237,1,54,127.5605,1.4404,object,natural,natural,1,0.5434,loc159,stress,0.4404,115.5605
8239,1,56,139.5879,1.4124,place,indoor,outdoor,0,0.5129,loc159,stress,0.4124,127.5879
8240,1,57,141.0878,1.4143,place,outdoor,outdoor,1,0.5983,loc159,stress,0.4143,129.0878
8241,1,58,142.5633,1.4379,place,indoor,outdoor,0,0.5421,loc159,stress,0.4379,130.5633
8242,1,59,144.0635,1.4378,place,outdoor,indoor,0,0.3889,loc159,stress,0.4378,132.0635
8243,1,60,145.5639,1.4372,place,indoor,NR,0,999.5,loc159,stress,0.4372,133.5639
8244,1,61,147.064,1.4374,place,outdoor,outdoor,1,0.3864,loc159,stress,0.4374,135.064
8245,1,62,148.5653,1.4361,place,indoor,indoor,1,0.3989,loc159,stress,0.4361,136.5653
8246,1,63,150.0657,1.4348,place,outdoor,outdoor,1,0.3569,loc159,stress,0.4348,138.0657
8247,1,64,151.5649,1.4356,place,outdoor,indoor,0,0.3957,loc159,stress,0.4356,139.5649
8248,1,65,153.066,1.4346,place,indoor,NR,0,999.5,loc159,stress,0.4346,141.066
8250,1,67,165.097,1.4043,object,natural,NR,0,999.5,loc159,stress,0.4043,153.097
8251,1,68,166.5983,1.4023,object,manmade,manmade,1,0.5929,loc159,stress,0.4023,154.5983
8252,1,69,168.0683,1.4322,object,natural,manmade,0,0.4204,loc159,stress,0.4322,156.0683
8253,1,70,169.5685,1.4321,object,manmade,natural,0,0.4034,loc159,stress,0.4321,157.5685
8254,1,71,171.0691,1.4313,object,manmade,manmade,1,0.5298,loc159,stress,0.4313,159.0691
8255,1,72,172.5698,1.4308,object,natural,natural,1,0.4171,loc159,stress,0.4308,160.5698
8256,1,73,174.0716,1.4289,object,manmade,natural,0,0.4005,loc159,stress,0.4289,162.0716
8257,1,74,175.571,1.4291,object,natural,NR,0,999.5,loc159,stress,0.4291,163.571
8258,1,75,177.072,1.4283,object,manmade,manmade,1,0.4088,loc159,stress,0.4283,165.072
8259,1,76,178.5719,1.4285,object,natural,manmade,0,0.3985,loc159,stress,0.4285,166.5719
8261,1,78,190.6061,1.3954,place,indoor,indoor,1,0.7205,loc159,stress,0.3954,178.6061
8262,1,79,192.1085,1.3915,place,outdoor,outdoor,1,0.5257,loc159,stress,0.3915,180.1085
8263,1,80,193.5745,1.4269,place,outdoor,outdoor,1,0.4198,loc159,stress,0.4269,181.5745
8264,1,81,195.0758,1.4254,place,outdoor,outdoor,1,0.3907,loc159,stress,0.4254,183.0758
8265,1,82,196.5766,1.4245,place,outdoor,indoor,0,0.2668,loc159,stress,0.4245,184.5766
8266,1,83,198.0775,1.4227,place,indoor,indoor,1,0.3695,loc159,stress,0.4227,186.0775
8267,1,84,199.5765,1.4236,place,outdoor,outdoor,1,0.3546,loc159,stress,0.4236,187.5765
8268,1,85,201.0768,1.4242,place,indoor,indoor,1,0.3564,loc159,stress,0.4242,189.0768
8269,1,86,202.5792,1.4214,place,indoor,NR,0,999.5,loc159,stress,0.4214,190.5792
8270,1,87,204.0791,1.4217,place,indoor,indoor,1,0.3851,loc159,stress,0.4217,192.0791
8272,1,89,216.1154,1.3864,face,female,female,1,0.5806,loc159,stress,0.3864,204.1154
8273,1,90,217.6181,1.3826,face,female,NR,0,999.5,loc159,stress,0.3826,205.6181
8274,1,91,219.0826,1.418,face,female,female,1,0.3766,loc159,stress,0.418,207.0826
8275,1,92,220.581,1.4199,face,male,male,1,0.3861,loc159,stress,0.4199,208.581
8276,1,93,222.0826,1.4177,face,male,male,1,0.3945,loc159,stress,0.4177,210.0826
8277,1,94,223.5816,1.4189,face,male,male,1,0.3501,loc159,stress,0.4189,211.5816
8278,1,95,225.0828,1.4173,face,male,male,1,0.3562,loc159,stress,0.4173,213.0828
8279,1,96,226.5833,1.4174,face,female,female,1,0.5145,loc159,stress,0.4174,214.5833
8280,1,97,228.0849,1.4164,face,female,NR,0,999.5,loc159,stress,0.4164,216.0849
8281,1,98,229.5859,1.4155,face,male,male,1,0.3627,loc159,stress,0.4155,217.5859
8283,1,100,241.6265,1.3746,face,female,female,1,0.3508,loc159,stress,0.3746,229.6265
8284,1,101,243.1273,1.3732,face,female,female,1,0.3486,loc159,stress,0.3732,231.1273
8285,1,102,244.5874,1.4136,face,male,NR,0,999.5,loc159,stress,0.4136,232.5874
8286,1,103,246.088,1.4127,face,male,NR,0,999.5,loc159,stress,0.4127,234.088
8287,1,104,247.5884,1.4129,face,male,male,1,0.3827,loc159,stress,0.4129,235.5884
8288,1,105,249.089,1.4115,face,male,male,1,0.3655,loc159,stress,0.4115,237.089
8289,1,106,250.5913,1.4099,face,female,female,1,0.3878,loc159,stress,0.4099,238.5913
8290,1,107,252.0911,1.4099,face,male,female,0,0.3936,loc159,stress,0.4099,240.0911
8291,1,108,253.5915,1.4086,face,female,female,1,0.3664,loc159,stress,0.4086,241.5915
8292,1,109,255.091,1.4095,face,female,male,0,0.3813,loc159,stress,0.4095,243.091
8294,1,111,267.1356,1.3655,place,outdoor,outdoor,1,0.5277,loc159,stress,0.3655,255.1356
8295,1,112,268.6361,1.3653,place,outdoor,indoor,0,0.5501,loc159,stress,0.3653,256.6361
8296,1,113,270.0952,1.4055,place,indoor,indoor,1,0.3878,loc159,stress,0.4055,258.0952
8297,1,114,271.5941,1.4059,place,outdoor,outdoor,1,0.3271,loc159,stress,0.4059,259.5941
8298,1,115,273.0951,1.4058,place,outdoor,outdoor,1,0.3731,loc159,stress,0.4058,261.0951
8299,1,116,274.5958,1.4045,place,indoor,indoor,1,0.5672,loc159,stress,0.4045,262.5958
8300,1,117,276.0963,1.4038,place,indoor,NR,0,999.5,loc159,stress,0.4038,264.0963
8301,1,118,277.5969,1.4044,place,indoor,outdoor,0,0.3602,loc159,stress,0.4044,265.5969
8302,1,119,279.098,1.4022,place,indoor,NR,0,999.5,loc159,stress,0.4022,267.098
8303,1,120,280.598,1.4031,place,outdoor,outdoor,1,0.5599,loc159,stress,0.4031,268.598
8305,1,122,292.6444,1.3569,face,male,female,0,0.544,loc159,stress,0.3569,280.6444
8306,1,123,294.1462,1.3549,face,female,NR,0,999.5,loc159,stress,0.3549,282.1462
8307,1,124,295.6012,1.3995,face,female,male,0,0.3288,loc159,stress,0.3995,283.6012
8308,1,125,297.1007,1.4001,face,female,female,1,0.3521,loc159,stress,0.4001,285.1007
8309,1,126,298.6021,1.399,face,female,NR,0,999.5,loc159,stress,0.399,286.6021
8310,1,127,300.1026,1.3986,face,male,male,1,0.3841,loc159,stress,0.3986,288.1026
8311,1,128,301.6035,1.3968,face,female,female,1,0.5179,loc159,stress,0.3968,289.6035
8312,1,129,303.1038,1.3968,face,male,male,1,0.3459,loc159,stress,0.3968,291.1038
8313,1,130,304.6043,1.3965,face,male,NR,0,999.5,loc159,stress,0.3965,292.6043
8314,1,131,306.1044,1.3962,face,male,male,1,0.3495,loc159,stress,0.3962,294.1044
8316,2,1,12.0023,1.4986,face,female,female,1,0.3863,loc159,stress,0.4986,0.0023
8317,2,2,13.6682,1.3328,face,male,male,1,0.5258,loc159,stress,0.3328,1.6682
8318,2,3,15.1091,1.3918,face,female,NR,0,999.5,loc159,stress,0.3918,3.1091
8319,2,4,16.6101,1.3912,face,female,NR,0,999.5,loc159,stress,0.3912,4.6101
8320,2,5,18.1117,1.3896,face,male,male,1,0.3078,loc159,stress,0.3896,6.1117
8321,2,6,19.6116,1.389,face,female,male,0,0.5032,loc159,stress,0.389,7.6116
8322,2,7,21.1111,1.3893,face,female,female,1,0.5045,loc159,stress,0.3893,9.1111
8323,2,8,22.6126,1.3881,face,male,male,1,0.3436,loc159,stress,0.3881,10.6126
8324,2,9,24.1135,1.387,face,male,male,1,0.3554,loc159,stress,0.387,12.1135
8325,2,10,25.6135,1.3874,face,male,male,1,0.3367,loc159,stress,0.3874,13.6135
8327,2,12,37.6676,1.3343,object,natural,natural,1,0.5544,loc159,stress,0.3343,25.6676
8328,2,13,39.1696,1.3319,object,manmade,manmade,1,0.5857,loc159,stress,0.3319,27.1696
8329,2,14,40.6698,1.3303,object,natural,manmade,0,0.5425,loc159,stress,0.3303,28.6698
8330,2,15,42.116,1.385,object,manmade,manmade,1,0.3433,loc159,stress,0.385,30.116
8331,2,16,43.6165,1.3843,object,natural,natural,1,0.3036,loc159,stress,0.3843,31.6165
8332,2,17,45.1171,1.3832,object,manmade,manmade,1,0.3013,loc159,stress,0.3832,33.1171
8333,2,18,46.6175,1.3832,object,natural,natural,1,0.3287,loc159,stress,0.3832,34.6175
8334,2,19,48.1197,1.3818,object,natural,NR,0,999.5,loc159,stress,0.3818,36.1197
8335,2,20,49.6207,1.3794,object,manmade,natural,0,0.5251,loc159,stress,0.3794,37.6207
8336,2,21,51.1209,1.3804,object,manmade,natural,0,0.3536,loc159,stress,0.3804,39.1209
8338,2,23,63.1768,1.325,face,female,female,1,0.6113,loc159,stress,0.325,51.1768
8339,2,24,64.6789,1.3231,face,male,male,1,0.2769,loc159,stress,0.3231,52.6789
8340,2,25,66.1799,1.3205,face,female,male,0,0.5414,loc159,stress,0.3205,54.1799
8341,2,26,67.6219,1.3786,face,male,NR,0,999.5,loc159,stress,0.3786,55.6219
8342,2,27,69.1241,1.3762,face,male,male,1,0.5925,loc159,stress,0.3762,57.1241
8343,2,28,70.6232,1.3774,face,female,female,1,0.263,loc159,stress,0.3774,58.6232
8344,2,29,72.125,1.3758,face,female,male,0,0.2998,loc159,stress,0.3758,60.125
8345,2,30,73.6255,1.3755,face,female,NR,0,999.5,loc159,stress,0.3755,61.6255
8346,2,31,75.126,1.3746,face,male,male,1,0.2879,loc159,stress,0.3746,63.126
8347,2,32,76.6269,1.3742,face,male,male,1,0.2977,loc159,stress,0.3742,64.6269
8349,2,34,88.6871,1.3144,face,male,male,1,0.6139,loc159,stress,0.3144,76.6871
8350,2,35,90.1883,1.3131,face,female,female,1,0.2724,loc159,stress,0.3131,78.1883
8351,2,36,91.689,1.3123,face,male,NR,0,999.5,loc159,stress,0.3123,79.689
8352,2,37,93.1301,1.3708,face,female,male,0,0.6034,loc159,stress,0.3708,81.1301
8353,2,38,94.6324,1.3678,face,male,NR,0,999.5,loc159,stress,0.3678,82.6324
8354,2,39,96.1299,1.3714,face,male,male,1,0.3524,loc159,stress,0.3714,84.1299
8355,2,40,97.6331,1.3679,face,female,female,1,0.5434,loc159,stress,0.3679,85.6331
8356,2,41,99.1326,1.3683,face,male,male,1,0.5498,loc159,stress,0.3683,87.1326
8357,2,42,100.6332,1.3675,face,female,female,1,0.3493,loc159,stress,0.3675,88.6332
8358,2,43,102.1338,1.3676,face,female,male,0,0.5048,loc159,stress,0.3676,90.1338
8360,2,45,114.1967,1.304,place,indoor,outdoor,0,0.7161,loc159,stress,0.304,102.1967
8361,2,46,115.6969,1.3045,place,indoor,indoor,1,0.5626,loc159,stress,0.3045,103.6969
8362,2,47,117.1987,1.302,place,outdoor,indoor,0,0.5912,loc159,stress,0.302,105.1987
8363,2,48,118.6351,1.365,place,outdoor,indoor,0,0.3547,loc159,stress,0.365,106.6351
8364,2,49,120.1371,1.3642,place,outdoor,indoor,0,0.3087,loc159,stress,0.3642,108.1371
8365,2,50,121.6376,1.3632,place,outdoor,outdoor,1,0.5046,loc159,stress,0.3632,109.6376
8366,2,51,123.1387,1.3625,place,indoor,indoor,1,0.3317,loc159,stress,0.3625,111.1387
8367,2,52,124.6387,1.362,place,indoor,outdoor,0,0.3059,loc159,stress,0.362,112.6387
8368,2,53,126.1395,1.3616,place,indoor,outdoor,0,0.5392,loc159,stress,0.3616,114.1395
8369,2,54,127.64,1.3608,place,outdoor,outdoor,1,0.569,loc159,stress,0.3608,115.64
8371,2,56,139.7065,1.2947,object,manmade,NR,0,999.5,loc159,stress,0.2947,127.7065
8372,2,57,141.207,1.2944,object,natural,natural,1,0.5748,loc159,stress,0.2944,129.207
8373,2,58,142.7078,1.2928,object,natural,natural,1,0.5905,loc159,stress,0.2928,130.7078
8374,2,59,144.1437,1.3565,object,manmade,NR,0,999.5,loc159,stress,0.3565,132.1437
8375,2,60,145.6415,1.3596,object,manmade,natural,0,0.5105,loc159,stress,0.3596,133.6415
8376,2,61,147.1443,1.3565,object,manmade,natural,0,0.5089,loc159,stress,0.3565,135.1443
8377,2,62,148.6446,1.3559,object,natural,natural,1,0.5733,loc159,stress,0.3559,136.6446
8378,2,63,150.1464,1.3548,object,natural,natural,1,0.6224,loc159,stress,0.3548,138.1464
8379,2,64,151.6463,1.355,object,natural,manmade,0,0.3101,loc159,stress,0.355,139.6463
8380,2,65,153.1472,1.353,object,manmade,manmade,1,0.3043,loc159,stress,0.353,141.1472
8382,2,67,165.2169,1.2843,face,female,female,1,0.5983,loc159,stress,0.2843,153.2169
8383,2,68,166.7168,1.2844,face,male,male,1,0.5065,loc159,stress,0.2844,154.7168
8384,2,69,168.2172,1.2832,face,female,NR,0,999.5,loc159,stress,0.2832,156.2172
8385,2,70,169.6478,1.3536,face,male,female,0,0.3169,loc159,stress,0.3536,157.6478
8386,2,71,171.1512,1.3497,face,male,male,1,0.5698,loc159,stress,0.3497,159.1512
8387,2,72,172.6505,1.3503,face,female,female,1,0.3049,loc159,stress,0.3503,160.6505
8388,2,73,174.1501,1.3502,face,male,male,1,0.248,loc159,stress,0.3502,162.1501
8389,2,74,175.6506,1.3507,face,female,female,1,0.5714,loc159,stress,0.3507,163.6506
8390,2,75,177.1532,1.3482,face,male,NR,0,999.5,loc159,stress,0.3482,165.1532
8391,2,76,178.6526,1.3484,face,female,female,1,0.3217,loc159,stress,0.3484,166.6526
8393,2,78,190.7247,1.2754,object,manmade,natural,0,0.596,loc159,stress,0.2754,178.7247
8394,2,79,192.2251,1.2761,object,natural,NR,0,999.5,loc159,stress,0.2761,180.2251
8395,2,80,193.7269,1.2745,object,natural,natural,1,0.6161,loc159,stress,0.2745,181.7269
8396,2,81,195.1561,1.3444,object,manmade,natural,0,0.5894,loc159,stress,0.3444,183.1561
8397,2,82,196.6554,1.3458,object,natural,natural,1,0.3154,loc159,stress,0.3458,184.6554
8398,2,83,198.157,1.3441,object,manmade,manmade,1,0.2619,loc159,stress,0.3441,186.157
8399,2,84,199.6583,1.342,object,manmade,natural,0,0.5382,loc159,stress,0.342,187.6583
8400,2,85,201.1572,1.343,object,natural,natural,1,0.5061,loc159,stress,0.343,189.1572
8401,2,86,202.6575,1.3438,object,manmade,manmade,1,0.338,loc159,stress,0.3438,190.6575
8402,2,87,204.162,1.3389,object,natural,natural,1,0.3146,loc159,stress,0.3389,192.162
8404,2,89,216.2353,1.2654,place,indoor,NR,0,999.5,loc159,stress,0.2654,204.2353
8405,2,90,217.7354,1.2657,place,outdoor,outdoor,1,0.6242,loc159,stress,0.2657,205.7354
8406,2,91,219.2367,1.2642,place,outdoor,outdoor,1,0.5391,loc159,stress,0.2642,207.2367
8407,2,92,220.6609,1.3399,place,outdoor,NR,0,999.5,loc159,stress,0.3399,208.6609
8408,2,93,222.1638,1.3371,place,indoor,indoor,1,0.546,loc159,stress,0.3371,210.1638
8409,2,94,223.6629,1.3372,place,outdoor,outdoor,1,0.2778,loc159,stress,0.3372,211.6629
8410,2,95,225.1633,1.3377,place,indoor,indoor,1,0.2901,loc159,stress,0.3377,213.1633
8411,2,96,226.663,1.3373,place,indoor,outdoor,0,0.565,loc159,stress,0.3373,214.663
8412,2,97,228.1659,1.3355,place,outdoor,outdoor,1,0.2837,loc159,stress,0.3355,216.1659
8413,2,98,229.6651,1.3351,place,indoor,NR,0,999.5,loc159,stress,0.3351,217.6651
8415,2,100,241.7439,1.2573,object,natural,manmade,0,0.6754,loc159,stress,0.2573,229.7439
8416,2,101,243.2451,1.2552,object,manmade,manmade,1,0.5447,loc159,stress,0.2552,231.2451
8417,2,102,244.7448,1.2556,object,manmade,manmade,1,0.6282,loc159,stress,0.2556,232.7448
8418,2,103,246.1678,1.3327,object,natural,natural,1,0.3055,loc159,stress,0.3327,234.1678
8419,2,104,247.6696,1.3314,object,manmade,manmade,1,0.3155,loc159,stress,0.3314,235.6696
8420,2,105,249.1704,1.3308,object,manmade,natural,0,0.5039,loc159,stress,0.3308,237.1704
8421,2,106,250.6694,1.3318,object,natural,natural,1,0.5946,loc159,stress,0.3318,238.6694
8422,2,107,252.1709,1.33,object,natural,natural,1,0.3134,loc159,stress,0.33,240.1709
8423,2,108,253.6711,1.3298,object,natural,natural,1,0.5519,loc159,stress,0.3298,241.6711
8424,2,109,255.1717,1.3295,object,manmade,manmade,1,0.3062,loc159,stress,0.3295,243.1717
8426,2,111,267.2533,1.2473,place,outdoor,outdoor,1,0.6656,loc159,stress,0.2473,255.2533
8427,2,112,268.7541,1.246,place,outdoor,outdoor,1,0.6102,loc159,stress,0.246,256.7541
8428,2,113,270.254,1.2468,place,indoor,indoor,1,0.5325,loc159,stress,0.2468,258.254
8429,2,114,271.6746,1.3258,place,outdoor,outdoor,1,0.2767,loc159,stress,0.3258,259.6746
8430,2,115,273.1746,1.3257,place,indoor,indoor,1,0.5038,loc159,stress,0.3257,261.1746
8431,2,116,274.675,1.3259,place,indoor,indoor,1,0.5283,loc159,stress,0.3259,262.675
8432,2,117,276.1761,1.3249,place,outdoor,outdoor,1,0.5087,loc159,stress,0.3249,264.1761
8433,2,118,277.677,1.3242,place,indoor,indoor,1,0.2984,loc159,stress,0.3242,265.677
8434,2,119,279.1787,1.3226,place,outdoor,outdoor,1,0.5324,loc159,stress,0.3226,267.1787
8435,2,120,280.6786,1.322,place,indoor,indoor,1,0.5395,loc159,stress,0.322,268.6786
8437,2,122,292.7635,1.2371,place,outdoor,outdoor,1,0.5948,loc159,stress,0.2371,280.7635
8438,2,123,294.2631,1.2375,place,outdoor,indoor,0,0.517,loc159,stress,0.2375,282.2631
8439,2,124,295.7642,1.2361,place,indoor,indoor,1,0.5384,loc159,stress,0.2361,283.7642
8440,2,125,297.1799,1.3213,place,indoor,NR,0,999.5,loc159,stress,0.3213,285.1799
8441,2,126,298.6812,1.32,place,outdoor,outdoor,1,0.5447,loc159,stress,0.32,286.6812
8442,2,127,300.1825,1.3185,place,indoor,indoor,1,0.6245,loc159,stress,0.3185,288.1825
8443,2,128,301.6826,1.3179,place,outdoor,outdoor,1,0.5076,loc159,stress,0.3179,289.6826
8444,2,129,303.1839,1.3163,place,indoor,outdoor,0,0.2646,loc159,stress,0.3163,291.1839
8445,2,130,304.6825,1.3187,place,outdoor,outdoor,1,0.302,loc159,stress,0.3187,292.6825
8446,2,131,306.1854,1.316,place,indoor,indoor,1,0.2776,loc159,stress,0.316,294.1854
