,cond,hemi,mask_vox,regspace,roi,smoothing,subid,value,group
231,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap169,278.84777832,stress
232,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap169,398.983428955,stress
233,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap169,-25.2464389801,stress
234,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap170,-347.339416504,stress
235,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap170,-439.447570801,stress
236,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap170,1608.45812988,stress
237,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap170,262.549041748,stress
238,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap170,2084.99169922,stress
239,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap170,-549.244567871,stress
240,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap171,28.4471683502,stress
241,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap171,574.524414062,stress
242,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap171,1583.15344238,stress
243,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap171,586.246520996,stress
244,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap171,1986.69116211,stress
245,M,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap171,260.473846436,stress
246,CR,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap172,-335.401550293,stress
247,FA,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap172,-728.478881836,stress
248,sourcehit,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap172,23.6653556824,stress
249,itemhit_lo,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap172,-616.208007812,stress
250,sourcemiss_hi,bilat,39.0,epi,ppa_scene_graymid_limitvox,unsmoothed,ap172,-1090.53198242,stress
